25-04-28 21:02:00.705 - INFO: img:001_01_D3_th.bmp - PSNR: 42.7851 dB; SSIM: 0.9769; LPIPS: 0.0172; DISTS: 0.0562
25-04-28 21:02:30.519 - INFO: img:044_02_D1_th.bmp - PSNR: 39.3655 dB; SSIM: 0.9798; LPIPS: 0.0203; DISTS: 0.0486
25-04-28 21:02:31.304 - INFO: img:045_01_D1_th.bmp - PSNR: 43.4321 dB; SSIM: 0.9770; LPIPS: 0.0259; DISTS: 0.0685
25-04-28 21:02:32.089 - INFO: img:046_02_D1_th.bmp - PSNR: 43.8967 dB; SSIM: 0.9760; LPIPS: 0.0292; DISTS: 0.0949
25-04-28 21:02:32.889 - INFO: img:048_01_D3_th.bmp - PSNR: 42.3111 dB; SSIM: 0.9750; LPIPS: 0.0196; DISTS: 0.0531
25-04-28 21:02:33.684 - INFO: img:049_01_D3_th.bmp - PSNR: 42.2332 dB; SSIM: 0.9752; LPIPS: 0.0238; DISTS: 0.0508
25-04-28 21:02:34.498 - INFO: img:050_01_D3_th.bmp - PSNR: 42.1871 dB; SSIM: 0.9742; LPIPS: 0.0268; DISTS: 0.0613
25-04-28 21:02:35.289 - INFO: img:052_01_D1_th.bmp - PSNR: 43.4432 dB; SSIM: 0.9765; LPIPS: 0.0213; DISTS: 0.0633
25-04-28 21:02:36.079 - INFO: img:052_02_D1_th.bmp - PSNR: 43.0045 dB; SSIM: 0.9745; LPIPS: 0.0283; DISTS: 0.0814
25-04-28 21:02:36.888 - INFO: img:053_01_D4_th.bmp - PSNR: 41.3458 dB; SSIM: 0.9737; LPIPS: 0.0231; DISTS: 0.0518
25-04-28 21:02:37.711 - INFO: img:055_01_D2_th.bmp - PSNR: 40.5543 dB; SSIM: 0.9696; LPIPS: 0.0252; DISTS: 0.0430
25-04-28 21:02:38.503 - INFO: img:056_02_D1_th.bmp - PSNR: 42.6753 dB; SSIM: 0.9721; LPIPS: 0.0288; DISTS: 0.0805
25-04-28 21:02:39.309 - INFO: img:057_01_D3_th.bmp - PSNR: 41.7194 dB; SSIM: 0.9720; LPIPS: 0.0327; DISTS: 0.0510
25-04-28 21:02:40.097 - INFO: img:058_01_D1_th.bmp - PSNR: 42.6368 dB; SSIM: 0.9772; LPIPS: 0.0185; DISTS: 0.0408
25-04-28 21:02:40.900 - INFO: img:060_01_D2_th.bmp - PSNR: 41.5750 dB; SSIM: 0.9763; LPIPS: 0.0148; DISTS: 0.0393
25-04-28 21:02:41.729 - INFO: img:061_01_D1_th.bmp - PSNR: 40.3163 dB; SSIM: 0.9749; LPIPS: 0.0190; DISTS: 0.0367
25-04-28 21:02:42.554 - INFO: img:061_01_D2_th.bmp - PSNR: 39.7317 dB; SSIM: 0.9728; LPIPS: 0.0228; DISTS: 0.0382
25-04-28 21:02:43.365 - INFO: img:061_01_D4_th.bmp - PSNR: 41.4325 dB; SSIM: 0.9770; LPIPS: 0.0141; DISTS: 0.0485
25-04-28 21:02:44.179 - INFO: img:065_01_D3_th.bmp - PSNR: 40.9171 dB; SSIM: 0.9729; LPIPS: 0.0246; DISTS: 0.0471
25-04-28 21:02:44.987 - INFO: img:066_01_D3_th.bmp - PSNR: 40.8153 dB; SSIM: 0.9691; LPIPS: 0.0384; DISTS: 0.0516
25-04-28 21:02:45.789 - INFO: img:066_02_D1_th.bmp - PSNR: 41.8115 dB; SSIM: 0.9750; LPIPS: 0.0229; DISTS: 0.0559
25-04-28 21:02:46.561 - INFO: img:067_01_D1_th.bmp - PSNR: 45.0171 dB; SSIM: 0.9761; LPIPS: 0.0502; DISTS: 0.1248
25-04-28 21:02:47.362 - INFO: img:070_02_D1_th.bmp - PSNR: 42.2316 dB; SSIM: 0.9738; LPIPS: 0.0295; DISTS: 0.0703
25-04-28 21:02:48.143 - INFO: img:071_01_D1_th.bmp - PSNR: 43.0132 dB; SSIM: 0.9769; LPIPS: 0.0163; DISTS: 0.0628
25-04-28 21:02:48.945 - INFO: img:071_01_D3_th.bmp - PSNR: 41.9122 dB; SSIM: 0.9716; LPIPS: 0.0399; DISTS: 0.0597
25-04-28 21:02:49.740 - INFO: img:071_02_D1_th.bmp - PSNR: 42.4004 dB; SSIM: 0.9728; LPIPS: 0.0408; DISTS: 0.0572
25-04-28 21:02:50.540 - INFO: img:075_01_D1_th.bmp - PSNR: 41.6688 dB; SSIM: 0.9687; LPIPS: 0.0374; DISTS: 0.0784
25-04-28 21:02:51.354 - INFO: img:076_01_D1_th.bmp - PSNR: 40.8649 dB; SSIM: 0.9720; LPIPS: 0.0209; DISTS: 0.0449
25-04-28 21:02:52.146 - INFO: img:077_01_D1_th.bmp - PSNR: 42.6463 dB; SSIM: 0.9747; LPIPS: 0.0241; DISTS: 0.0694
25-04-28 21:02:52.960 - INFO: img:077_01_D3_th.bmp - PSNR: 41.4110 dB; SSIM: 0.9741; LPIPS: 0.0206; DISTS: 0.0519
25-04-28 21:02:53.749 - INFO: img:080_01_D1_th.bmp - PSNR: 43.0284 dB; SSIM: 0.9739; LPIPS: 0.0361; DISTS: 0.0739
25-04-28 21:02:54.561 - INFO: img:082_01_D1_th.bmp - PSNR: 40.9633 dB; SSIM: 0.9685; LPIPS: 0.0366; DISTS: 0.0501
25-04-28 21:02:55.387 - INFO: img:083_02_D1_th.bmp - PSNR: 42.6394 dB; SSIM: 0.9730; LPIPS: 0.0477; DISTS: 0.0641
25-04-28 21:02:56.238 - INFO: img:084_01_D1_th.bmp - PSNR: 42.2639 dB; SSIM: 0.9731; LPIPS: 0.0241; DISTS: 0.0648
25-04-28 21:02:57.084 - INFO: img:085_01_D4_th.bmp - PSNR: 41.4703 dB; SSIM: 0.9736; LPIPS: 0.0227; DISTS: 0.0461
25-04-28 21:02:57.926 - INFO: img:086_02_D1_th.bmp - PSNR: 42.1228 dB; SSIM: 0.9664; LPIPS: 0.0509; DISTS: 0.0596
25-04-28 21:02:58.756 - INFO: img:089_01_D1_th.bmp - PSNR: 41.5743 dB; SSIM: 0.9738; LPIPS: 0.0214; DISTS: 0.0618
25-04-28 21:02:59.582 - INFO: img:089_01_D4_th.bmp - PSNR: 41.5082 dB; SSIM: 0.9672; LPIPS: 0.0406; DISTS: 0.0684
25-04-28 21:03:00.402 - INFO: img:090_01_D2_th.bmp - PSNR: 40.8512 dB; SSIM: 0.9735; LPIPS: 0.0205; DISTS: 0.0479
25-04-28 21:03:01.202 - INFO: img:092_01_D1_th.bmp - PSNR: 42.0266 dB; SSIM: 0.9754; LPIPS: 0.0218; DISTS: 0.0589
25-04-28 21:03:02.019 - INFO: img:094_01_D3_th.bmp - PSNR: 41.0019 dB; SSIM: 0.9739; LPIPS: 0.0267; DISTS: 0.0538
25-04-28 21:03:02.819 - INFO: img:095_01_D3_th.bmp - PSNR: 41.1570 dB; SSIM: 0.9745; LPIPS: 0.0233; DISTS: 0.0464
25-04-28 21:03:03.647 - INFO: img:096_01_D1_th.bmp - PSNR: 41.3211 dB; SSIM: 0.9729; LPIPS: 0.0273; DISTS: 0.0557
25-04-28 21:03:04.493 - INFO: img:098_01_D2_th.bmp - PSNR: 39.2933 dB; SSIM: 0.9722; LPIPS: 0.0237; DISTS: 0.0416
25-04-28 21:03:05.309 - INFO: img:100_01_D1_th.bmp - PSNR: 41.3151 dB; SSIM: 0.9716; LPIPS: 0.0209; DISTS: 0.0464
25-04-28 21:03:06.111 - INFO: img:100_02_D1_th.bmp - PSNR: 42.6733 dB; SSIM: 0.9692; LPIPS: 0.0475; DISTS: 0.0755
25-04-28 21:03:06.931 - INFO: img:101_01_D4_th.bmp - PSNR: 41.1670 dB; SSIM: 0.9768; LPIPS: 0.0145; DISTS: 0.0377
25-04-28 21:03:07.741 - INFO: img:103_01_D2_th.bmp - PSNR: 40.7641 dB; SSIM: 0.9677; LPIPS: 0.0376; DISTS: 0.0588
25-04-28 21:03:08.592 - INFO: img:105_01_D1_th.bmp - PSNR: 42.2000 dB; SSIM: 0.9730; LPIPS: 0.0267; DISTS: 0.0600
25-04-28 21:03:09.434 - INFO: img:105_01_D3_th.bmp - PSNR: 42.4941 dB; SSIM: 0.9747; LPIPS: 0.0294; DISTS: 0.0643
25-04-28 21:03:10.285 - INFO: img:107_01_D3_th.bmp - PSNR: 41.8967 dB; SSIM: 0.9752; LPIPS: 0.0173; DISTS: 0.0480
25-04-28 21:03:11.139 - INFO: img:108_01_D3_th.bmp - PSNR: 41.5585 dB; SSIM: 0.9732; LPIPS: 0.0269; DISTS: 0.0420
25-04-28 21:03:11.988 - INFO: img:111_01_D4_th.bmp - PSNR: 42.4067 dB; SSIM: 0.9733; LPIPS: 0.0291; DISTS: 0.0547
25-04-28 21:03:12.848 - INFO: img:114_01_D1_th.bmp - PSNR: 40.7250 dB; SSIM: 0.9735; LPIPS: 0.0188; DISTS: 0.0398
25-04-28 21:03:13.687 - INFO: img:118_02_D1_th.bmp - PSNR: 42.4331 dB; SSIM: 0.9751; LPIPS: 0.0202; DISTS: 0.0469
25-04-28 21:03:14.533 - INFO: img:120_01_D3_th.bmp - PSNR: 42.0023 dB; SSIM: 0.9736; LPIPS: 0.0236; DISTS: 0.0556
25-04-28 21:03:15.372 - INFO: img:123_01_D4_th.bmp - PSNR: 42.1884 dB; SSIM: 0.9749; LPIPS: 0.0201; DISTS: 0.0578
25-04-28 21:03:16.219 - INFO: img:124_01_D4_th.bmp - PSNR: 42.0489 dB; SSIM: 0.9728; LPIPS: 0.0364; DISTS: 0.0689
25-04-28 21:03:17.028 - INFO: img:129_01_D1_th.bmp - PSNR: 43.7698 dB; SSIM: 0.9726; LPIPS: 0.0681; DISTS: 0.1102
25-04-28 21:03:17.831 - INFO: img:131_01_D1_th.bmp - PSNR: 43.5424 dB; SSIM: 0.9743; LPIPS: 0.0467; DISTS: 0.0872
25-04-28 21:03:18.675 - INFO: img:142_01_D3_th.bmp - PSNR: 41.5898 dB; SSIM: 0.9700; LPIPS: 0.0306; DISTS: 0.0661
25-04-28 21:03:19.502 - INFO: img:147_01_D3_th.bmp - PSNR: 42.2637 dB; SSIM: 0.9678; LPIPS: 0.0442; DISTS: 0.0644
25-04-28 21:03:20.362 - INFO: img:147_01_D4_th.bmp - PSNR: 41.0945 dB; SSIM: 0.9752; LPIPS: 0.0230; DISTS: 0.0460
25-04-28 21:03:21.207 - INFO: img:150_01_D4_th.bmp - PSNR: 40.4237 dB; SSIM: 0.9752; LPIPS: 0.0185; DISTS: 0.0366
25-04-28 21:03:22.045 - INFO: img:162_01_D3_th.bmp - PSNR: 41.4874 dB; SSIM: 0.9795; LPIPS: 0.0177; DISTS: 0.0573
25-04-28 21:03:22.906 - INFO: img:164_01_D3_th.bmp - PSNR: 41.7882 dB; SSIM: 0.9742; LPIPS: 0.0223; DISTS: 0.0461
25-04-28 21:03:23.765 - INFO: img:166_01_D4_th.bmp - PSNR: 41.5918 dB; SSIM: 0.9743; LPIPS: 0.0184; DISTS: 0.0560
25-04-28 21:03:24.618 - INFO: img:171_01_D4_th.bmp - PSNR: 42.3093 dB; SSIM: 0.9734; LPIPS: 0.0270; DISTS: 0.0624
25-04-28 21:03:25.468 - INFO: img:179_01_D3_th.bmp - PSNR: 41.8311 dB; SSIM: 0.9746; LPIPS: 0.0222; DISTS: 0.0438
25-04-28 21:03:26.309 - INFO: img:180_01_D3_th.bmp - PSNR: 41.7147 dB; SSIM: 0.9756; LPIPS: 0.0187; DISTS: 0.0435
25-04-28 21:03:27.108 - INFO: img:197_01_D3_th.bmp - PSNR: 41.5527 dB; SSIM: 0.9764; LPIPS: 0.0199; DISTS: 0.0458
25-04-28 21:03:27.911 - INFO: img:201_01_D3_th.bmp - PSNR: 40.8243 dB; SSIM: 0.9713; LPIPS: 0.0288; DISTS: 0.0389
25-04-28 21:03:28.703 - INFO: img:202_01_D3_th.bmp - PSNR: 41.3270 dB; SSIM: 0.9733; LPIPS: 0.0344; DISTS: 0.0475
25-04-28 21:03:29.504 - INFO: img:202_01_D4_th.bmp - PSNR: 41.8015 dB; SSIM: 0.9757; LPIPS: 0.0206; DISTS: 0.0515
25-04-28 21:03:30.305 - INFO: img:216_01_D4_th.bmp - PSNR: 42.3508 dB; SSIM: 0.9702; LPIPS: 0.0336; DISTS: 0.0594
25-04-28 21:03:31.085 - INFO: img:219_01_D4_th.bmp - PSNR: 43.3810 dB; SSIM: 0.9761; LPIPS: 0.0229; DISTS: 0.0793
25-04-28 21:03:31.885 - INFO: img:220_01_D4_th.bmp - PSNR: 42.5646 dB; SSIM: 0.9744; LPIPS: 0.0203; DISTS: 0.0597
25-04-28 21:03:32.690 - INFO: img:221_01_D3_th.bmp - PSNR: 41.6054 dB; SSIM: 0.9732; LPIPS: 0.0311; DISTS: 0.0653
25-04-28 21:03:33.493 - INFO: img:237_01_D4_th.bmp - PSNR: 41.8639 dB; SSIM: 0.9720; LPIPS: 0.0283; DISTS: 0.0694
25-04-28 21:03:34.291 - INFO: img:238_01_D4_th.bmp - PSNR: 41.7148 dB; SSIM: 0.9743; LPIPS: 0.0181; DISTS: 0.0499
25-04-28 21:03:35.091 - INFO: img:240_01_D3_th.bmp - PSNR: 41.9372 dB; SSIM: 0.9742; LPIPS: 0.0276; DISTS: 0.0479
25-04-28 21:03:35.927 - INFO: img:241_01_D4_th.bmp - PSNR: 39.6201 dB; SSIM: 0.9756; LPIPS: 0.0207; DISTS: 0.0482
25-04-28 21:03:36.745 - INFO: img:251_01_D4_th.bmp - PSNR: 41.2049 dB; SSIM: 0.9758; LPIPS: 0.0181; DISTS: 0.0447
25-04-28 21:03:37.566 - INFO: img:254_01_D4_th.bmp - PSNR: 40.0003 dB; SSIM: 0.9677; LPIPS: 0.0394; DISTS: 0.0660
25-04-28 21:03:38.365 - INFO: img:257_01_D3_th.bmp - PSNR: 41.3832 dB; SSIM: 0.9726; LPIPS: 0.0265; DISTS: 0.0547
25-04-28 21:03:39.172 - INFO: img:263_01_D3_th.bmp - PSNR: 41.4361 dB; SSIM: 0.9713; LPIPS: 0.0228; DISTS: 0.0470
25-04-28 21:03:39.977 - INFO: img:267_01_D4_th.bmp - PSNR: 41.0203 dB; SSIM: 0.9682; LPIPS: 0.0428; DISTS: 0.0598
25-04-28 21:03:40.790 - INFO: img:276_01_D4_th.bmp - PSNR: 40.8805 dB; SSIM: 0.9689; LPIPS: 0.0349; DISTS: 0.0646
25-04-28 21:03:41.604 - INFO: img:286_01_D4_th.bmp - PSNR: 40.5154 dB; SSIM: 0.9708; LPIPS: 0.0353; DISTS: 0.0555
25-04-28 21:03:42.414 - INFO: img:292_01_D4_th.bmp - PSNR: 41.0807 dB; SSIM: 0.9741; LPIPS: 0.0234; DISTS: 0.0513
25-04-28 21:03:43.213 - INFO: img:301_01_D3_th.bmp - PSNR: 41.0115 dB; SSIM: 0.9717; LPIPS: 0.0305; DISTS: 0.0559
25-04-28 21:03:44.023 - INFO: img:307_01_D4_th.bmp - PSNR: 40.7211 dB; SSIM: 0.9733; LPIPS: 0.0277; DISTS: 0.0501
25-04-28 21:03:44.833 - INFO: img:315_01_D4_th.bmp - PSNR: 40.7341 dB; SSIM: 0.9697; LPIPS: 0.0403; DISTS: 0.0671
25-04-28 21:03:45.642 - INFO: img:319_01_D4_th.bmp - PSNR: 40.2347 dB; SSIM: 0.9681; LPIPS: 0.0374; DISTS: 0.0587
25-04-28 21:03:46.436 - INFO: img:329_01_D4_th.bmp - PSNR: 43.1285 dB; SSIM: 0.9706; LPIPS: 0.0436; DISTS: 0.0683
25-04-28 21:03:47.238 - INFO: img:337_01_D4_th.bmp - PSNR: 41.8056 dB; SSIM: 0.9693; LPIPS: 0.0352; DISTS: 0.0682
25-04-28 21:03:48.046 - INFO: img:339_01_D4_th.bmp - PSNR: 41.9065 dB; SSIM: 0.9722; LPIPS: 0.0340; DISTS: 0.0653
25-04-28 21:03:48.883 - INFO: img:348_01_D4_th.bmp - PSNR: 40.7456 dB; SSIM: 0.9707; LPIPS: 0.0294; DISTS: 0.0585
25-04-28 21:03:49.720 - INFO: img:354_01_D4_th.bmp - PSNR: 40.6676 dB; SSIM: 0.9684; LPIPS: 0.0389; DISTS: 0.0587
25-04-28 21:03:50.519 - INFO: img:357_01_D3_th.bmp - PSNR: 41.5266 dB; SSIM: 0.9749; LPIPS: 0.0258; DISTS: 0.0503
25-04-28 21:03:51.327 - INFO: img:362_01_D3_th.bmp - PSNR: 42.1811 dB; SSIM: 0.9710; LPIPS: 0.0270; DISTS: 0.0578
25-04-28 21:03:52.161 - INFO: img:367_01_D4_th.bmp - PSNR: 40.3820 dB; SSIM: 0.9728; LPIPS: 0.0191; DISTS: 0.0485
25-04-28 21:03:52.994 - INFO: img:375_01_D3_th.bmp - PSNR: 40.4715 dB; SSIM: 0.9745; LPIPS: 0.0296; DISTS: 0.0454
25-04-28 21:03:53.810 - INFO: img:383_01_D3_th.bmp - PSNR: 42.1728 dB; SSIM: 0.9733; LPIPS: 0.0312; DISTS: 0.0710
25-04-28 21:03:54.646 - INFO: img:390_01_D4_th.bmp - PSNR: 41.1465 dB; SSIM: 0.9708; LPIPS: 0.0272; DISTS: 0.0447
25-04-28 21:03:55.467 - INFO: img:394_01_D4_th.bmp - PSNR: 40.4381 dB; SSIM: 0.9710; LPIPS: 0.0245; DISTS: 0.0536
25-04-28 21:03:56.294 - INFO: img:398_01_D4_th.bmp - PSNR: 40.2799 dB; SSIM: 0.9720; LPIPS: 0.0262; DISTS: 0.0575
25-04-28 21:03:57.104 - INFO: img:410_01_D3_th.bmp - PSNR: 42.7791 dB; SSIM: 0.9732; LPIPS: 0.0309; DISTS: 0.0743
25-04-28 21:03:57.894 - INFO: img:412_01_D4_th.bmp - PSNR: 43.3446 dB; SSIM: 0.9736; LPIPS: 0.0412; DISTS: 0.0586
25-04-28 21:03:58.699 - INFO: img:414_01_D4_th.bmp - PSNR: 41.3812 dB; SSIM: 0.9657; LPIPS: 0.0467; DISTS: 0.0600
25-04-28 21:03:59.517 - INFO: img:425_01_D4_th.bmp - PSNR: 40.9479 dB; SSIM: 0.9723; LPIPS: 0.0258; DISTS: 0.0502
25-04-28 21:04:00.330 - INFO: img:428_01_D4_th.bmp - PSNR: 41.0973 dB; SSIM: 0.9714; LPIPS: 0.0315; DISTS: 0.0582
25-04-28 21:04:01.129 - INFO: img:429_01_D3_th.bmp - PSNR: 42.6229 dB; SSIM: 0.9754; LPIPS: 0.0193; DISTS: 0.0609
25-04-28 21:04:01.966 - INFO: img:443_01_D4_th.bmp - PSNR: 41.4846 dB; SSIM: 0.9721; LPIPS: 0.0283; DISTS: 0.0511
25-04-28 21:04:02.778 - INFO: img:445_01_D4_th.bmp - PSNR: 42.1799 dB; SSIM: 0.9697; LPIPS: 0.0362; DISTS: 0.0765
25-04-28 21:04:03.568 - INFO: img:446_01_D3_th.bmp - PSNR: 42.3083 dB; SSIM: 0.9747; LPIPS: 0.0321; DISTS: 0.0653
25-04-28 21:04:04.385 - INFO: img:458_01_D4_th.bmp - PSNR: 41.3862 dB; SSIM: 0.9695; LPIPS: 0.0297; DISTS: 0.0609
25-04-28 21:04:05.207 - INFO: img:459_01_D3_th.bmp - PSNR: 40.8503 dB; SSIM: 0.9811; LPIPS: 0.0120; DISTS: 0.0482
25-04-28 21:04:06.063 - INFO: img:460_01_D4_th.bmp - PSNR: 39.9871 dB; SSIM: 0.9740; LPIPS: 0.0217; DISTS: 0.0466
25-04-28 21:04:06.906 - INFO: img:471_01_D3_th.bmp - PSNR: 41.9310 dB; SSIM: 0.9707; LPIPS: 0.0426; DISTS: 0.0468
25-04-28 21:04:07.769 - INFO: img:473_01_D4_th.bmp - PSNR: 41.3489 dB; SSIM: 0.9708; LPIPS: 0.0309; DISTS: 0.0640
25-04-28 21:04:08.637 - INFO: img:474_01_D3_th.bmp - PSNR: 41.1050 dB; SSIM: 0.9727; LPIPS: 0.0265; DISTS: 0.0480
25-04-28 21:04:09.499 - INFO: img:483_01_D4_th.bmp - PSNR: 41.4063 dB; SSIM: 0.9717; LPIPS: 0.0276; DISTS: 0.0507
25-04-28 21:04:10.372 - INFO: img:486_01_D4_th.bmp - PSNR: 40.0888 dB; SSIM: 0.9727; LPIPS: 0.0255; DISTS: 0.0595
25-04-28 21:04:11.221 - INFO: img:488_01_D3_th.bmp - PSNR: 41.7418 dB; SSIM: 0.9737; LPIPS: 0.0251; DISTS: 0.0661
25-04-28 21:04:12.068 - INFO: img:496_01_D3_th.bmp - PSNR: 41.5940 dB; SSIM: 0.9736; LPIPS: 0.0220; DISTS: 0.0535
25-04-28 21:04:12.931 - INFO: img:498_01_D4_th.bmp - PSNR: 40.3382 dB; SSIM: 0.9715; LPIPS: 0.0258; DISTS: 0.0405
25-04-28 21:04:13.784 - INFO: img:501_01_D3_th.bmp - PSNR: 41.4069 dB; SSIM: 0.9753; LPIPS: 0.0190; DISTS: 0.0487
25-04-28 21:04:14.624 - INFO: img:507_01_D3_th.bmp - PSNR: 42.1645 dB; SSIM: 0.9744; LPIPS: 0.0211; DISTS: 0.0547
25-04-28 21:04:15.447 - INFO: img:510_01_D4_th.bmp - PSNR: 42.1477 dB; SSIM: 0.9708; LPIPS: 0.0232; DISTS: 0.0586
25-04-28 21:04:16.283 - INFO: img:513_01_D3_th.bmp - PSNR: 41.6262 dB; SSIM: 0.9745; LPIPS: 0.0229; DISTS: 0.0455
25-04-28 21:04:17.093 - INFO: img:516_01_D4_th.bmp - PSNR: 41.9830 dB; SSIM: 0.9712; LPIPS: 0.0360; DISTS: 0.0585
25-04-28 21:04:17.905 - INFO: img:520_01_D4_th.bmp - PSNR: 41.3600 dB; SSIM: 0.9722; LPIPS: 0.0286; DISTS: 0.0548
