25-04-29 18:33:49.077 - INFO: img:046_02_D1_th.bmp - PSNR: 43.6893 dB; SSIM: 0.9753; LPIPS: 0.0295; DISTS: 0.0972
25-04-29 18:33:50.059 - INFO: img:048_01_D3_th.bmp - PSNR: 42.0581 dB; SSIM: 0.9746; LPIPS: 0.0217; DISTS: 0.0558
25-04-29 18:33:51.039 - INFO: img:049_01_D3_th.bmp - PSNR: 41.9339 dB; SSIM: 0.9744; LPIPS: 0.0257; DISTS: 0.0580
25-04-29 18:33:52.023 - INFO: img:050_01_D3_th.bmp - PSNR: 41.9158 dB; SSIM: 0.9731; LPIPS: 0.0280; DISTS: 0.0673
25-04-29 18:33:52.991 - INFO: img:052_01_D1_th.bmp - PSNR: 43.2565 dB; SSIM: 0.9759; LPIPS: 0.0225; DISTS: 0.0630
25-04-29 18:33:53.964 - INFO: img:052_02_D1_th.bmp - PSNR: 42.7182 dB; SSIM: 0.9736; LPIPS: 0.0336; DISTS: 0.0935
25-04-29 18:33:54.958 - INFO: img:053_01_D4_th.bmp - PSNR: 41.0678 dB; SSIM: 0.9723; LPIPS: 0.0235; DISTS: 0.0550
25-04-29 18:33:55.965 - INFO: img:055_01_D2_th.bmp - PSNR: 40.2495 dB; SSIM: 0.9685; LPIPS: 0.0298; DISTS: 0.0501
25-04-29 18:33:56.990 - INFO: img:056_02_D1_th.bmp - PSNR: 42.5116 dB; SSIM: 0.9713; LPIPS: 0.0299; DISTS: 0.0874
25-04-29 18:33:57.990 - INFO: img:057_01_D3_th.bmp - PSNR: 41.4634 dB; SSIM: 0.9712; LPIPS: 0.0343; DISTS: 0.0570
25-04-29 18:33:58.971 - INFO: img:058_01_D1_th.bmp - PSNR: 42.3156 dB; SSIM: 0.9757; LPIPS: 0.0220; DISTS: 0.0532
25-04-29 18:33:59.966 - INFO: img:060_01_D2_th.bmp - PSNR: 41.2619 dB; SSIM: 0.9756; LPIPS: 0.0156; DISTS: 0.0431
25-04-29 18:34:00.976 - INFO: img:061_01_D1_th.bmp - PSNR: 39.8288 dB; SSIM: 0.9734; LPIPS: 0.0194; DISTS: 0.0394
25-04-29 18:34:01.998 - INFO: img:061_01_D2_th.bmp - PSNR: 39.2283 dB; SSIM: 0.9713; LPIPS: 0.0248; DISTS: 0.0388
25-04-29 18:34:02.987 - INFO: img:061_01_D4_th.bmp - PSNR: 41.0392 dB; SSIM: 0.9761; LPIPS: 0.0149; DISTS: 0.0570
25-04-29 18:34:03.984 - INFO: img:065_01_D3_th.bmp - PSNR: 40.6227 dB; SSIM: 0.9720; LPIPS: 0.0286; DISTS: 0.0528
25-04-29 18:34:05.035 - INFO: img:066_01_D3_th.bmp - PSNR: 40.5218 dB; SSIM: 0.9682; LPIPS: 0.0411; DISTS: 0.0540
25-04-29 18:34:06.065 - INFO: img:066_02_D1_th.bmp - PSNR: 41.5638 dB; SSIM: 0.9741; LPIPS: 0.0257; DISTS: 0.0564
25-04-29 18:34:07.036 - INFO: img:067_01_D1_th.bmp - PSNR: 44.8755 dB; SSIM: 0.9757; LPIPS: 0.0496; DISTS: 0.1253
25-04-29 18:34:08.015 - INFO: img:070_02_D1_th.bmp - PSNR: 41.9144 dB; SSIM: 0.9732; LPIPS: 0.0334; DISTS: 0.0722
25-04-29 18:34:08.985 - INFO: img:071_01_D1_th.bmp - PSNR: 42.7266 dB; SSIM: 0.9755; LPIPS: 0.0180; DISTS: 0.0713
25-04-29 18:34:09.963 - INFO: img:071_01_D3_th.bmp - PSNR: 41.6515 dB; SSIM: 0.9710; LPIPS: 0.0447; DISTS: 0.0715
25-04-29 18:34:10.946 - INFO: img:071_02_D1_th.bmp - PSNR: 42.2177 dB; SSIM: 0.9722; LPIPS: 0.0415; DISTS: 0.0626
25-04-29 18:34:11.941 - INFO: img:075_01_D1_th.bmp - PSNR: 41.4469 dB; SSIM: 0.9675; LPIPS: 0.0453; DISTS: 0.0942
25-04-29 18:34:12.956 - INFO: img:076_01_D1_th.bmp - PSNR: 40.6074 dB; SSIM: 0.9711; LPIPS: 0.0214; DISTS: 0.0463
25-04-29 18:34:13.925 - INFO: img:077_01_D1_th.bmp - PSNR: 42.3932 dB; SSIM: 0.9733; LPIPS: 0.0253; DISTS: 0.0739
